Departamento,provincia,Clae3,Empleados
SAN FERNANDO,CHACO,463,195.0
SAN FERNANDO,CHACO,464,285.0
SAN FERNANDO,CHACO,466,160.0
SAN FERNANDO,CHACO,466,251.0
SAN FERNANDO,CHACO,472,18.0
SAN FERNANDO,CHACO,472,141.0
SAN FERNANDO,CHACO,476,4.0
SAN FERNANDO,CHACO,477,92.0
SAN FERNANDO,CHACO,477,28.0
SAN FERNANDO,CHACO,523,136.0
SAN FERNANDO,CHACO,551,57.0
SAN FERNANDO,CHACO,662,61.0
SAN FERNANDO,CHACO,863,85.0
SAN LORENZO,CHACO,022,45.0
BIEDMA,CHUBUT,014,41.0
BIEDMA,CHUBUT,265,32.0
BIEDMA,CHUBUT,471,40.0
BIEDMA,CHUBUT,471,41.0
BIEDMA,CHUBUT,551,40.0
BIEDMA,CHUBUT,662,35.0
BIEDMA,CHUBUT,862,29.0
ESCALANTE,CHUBUT,239,33.0
ESCALANTE,CHUBUT,352,60.0
ESCALANTE,CHUBUT,382,30.0
ESCALANTE,CHUBUT,410,797.0
ESCALANTE,CHUBUT,463,162.0
ESCALANTE,CHUBUT,472,322.0
ESCALANTE,CHUBUT,472,196.0
ESCALANTE,CHUBUT,639,17.0
ESCALANTE,CHUBUT,869,1400.0
FUTALEUFU,CHUBUT,463,50.0
FUTALEUFU,CHUBUT,472,77.0
RAWSON,CHUBUT,012,122.0
RAWSON,CHUBUT,016,25.0
RAWSON,CHUBUT,107,91.0
RAWSON,CHUBUT,239,35.0
RAWSON,CHUBUT,463,28.0
RAWSON,CHUBUT,463,184.0
RAWSON,CHUBUT,463,166.0
RAWSON,CHUBUT,463,40.0
RAWSON,CHUBUT,472,69.0
RAWSON,CHUBUT,475,19.0
COLON,ENTRE RIOS,016,34.0
COLON,ENTRE RIOS,466,30.0
COLON,ENTRE RIOS,477,124.0
CONCORDIA,ENTRE RIOS,014,307.0
CONCORDIA,ENTRE RIOS,014,21.0
CONCORDIA,ENTRE RIOS,410,274.0
CONCORDIA,ENTRE RIOS,477,94.0
DIAMANTE,ENTRE RIOS,105,69.0
DIAMANTE,ENTRE RIOS,462,7.0
DIAMANTE,ENTRE RIOS,870,30.0
FEDERACION,ENTRE RIOS,469,14.0
GUALEGUAYCHU,ENTRE RIOS,131,116.0
GUALEGUAYCHU,ENTRE RIOS,477,38.0
LA PAZ,ENTRE RIOS,014,302.0
LA PAZ,ENTRE RIOS,239,73.0
PARANA,ENTRE RIOS,239,34.0
PARANA,ENTRE RIOS,282,66.0
PARANA,ENTRE RIOS,429,343.0
PARANA,ENTRE RIOS,453,91.0
PARANA,ENTRE RIOS,463,83.0
PARANA,ENTRE RIOS,464,28.0
PARANA,ENTRE RIOS,464,65.0
PARANA,ENTRE RIOS,472,54.0
PARANA,ENTRE RIOS,472,180.0
PARANA,ENTRE RIOS,475,32.0
PARANA,ENTRE RIOS,691,30.0
PARANA,ENTRE RIOS,861,998.0
PARANA,ENTRE RIOS,863,142.0
PARANA,ENTRE RIOS,869,519.0
PARANA,ENTRE RIOS,920,245.0
PARANA,ENTRE RIOS,960,103.0
SAN SALVADOR,ENTRE RIOS,492,54.0
VICTORIA,ENTRE RIOS,011,221.0
VILLAGUAY,ENTRE RIOS,014,6.0
FORMOSA,FORMOSA,351,471.0
FORMOSA,FORMOSA,869,395.0
PILCOMAYO,FORMOSA,472,19.0
EL CARMEN,JUJUY,106,74.0
DR. MANUEL BELGRANO,JUJUY,251,83.0
DR. MANUEL BELGRANO,JUJUY,421,252.0
DR. MANUEL BELGRANO,JUJUY,432,173.0
DR. MANUEL BELGRANO,JUJUY,475,136.0
DR. MANUEL BELGRANO,JUJUY,475,71.0
DR. MANUEL BELGRANO,JUJUY,477,54.0
DR. MANUEL BELGRANO,JUJUY,561,272.0
DR. MANUEL BELGRANO,JUJUY,863,95.0
DR. MANUEL BELGRANO,JUJUY,863,85.0
LEDESMA,JUJUY,432,65.0
LEDESMA,JUJUY,521,66.0
CAPITAL,LA PAMPA,352,46.0
CAPITAL,LA PAMPA,472,32.0
CAPITAL,LA PAMPA,641,485.0
CAPITAL,LA PAMPA,691,40.0
CAPITAL,LA PAMPA,812,93.0
CATRILO,LA PAMPA,016,14.0
MARACO,LA PAMPA,464,23.0
MARACO,LA PAMPA,862,29.0
ARAUCO,LA RIOJA,012,121.0
ARAUCO,LA RIOJA,107,159.0
CAPITAL,LA RIOJA,103,207.0
CAPITAL,LA RIOJA,463,142.0
CAPITAL,LA RIOJA,562,112.0
CAPITAL,LA RIOJA,651,116.0
CAPITAL,LA RIOJA,942,125.0
CAPITAL,MENDOZA,012,1009.0
CAPITAL,MENDOZA,012,58.0
CAPITAL,MENDOZA,162,38.0
CAPITAL,MENDOZA,463,124.0
CAPITAL,MENDOZA,473,146.0
CAPITAL,MENDOZA,492,215.0
CAPITAL,MENDOZA,492,50.0
CAPITAL,MENDOZA,681,379.0
CAPITAL,MENDOZA,841,226.0
CAPITAL,MENDOZA,949,287.0
CAPITAL,MENDOZA,949,325.0
CAPITAL,MENDOZA,951,24.0
GENERAL ALVEAR,MENDOZA,103,176.0
GODOY CRUZ,MENDOZA,012,301.0
GODOY CRUZ,MENDOZA,453,82.0
GODOY CRUZ,MENDOZA,466,16.0
GODOY CRUZ,MENDOZA,471,528.0
GODOY CRUZ,MENDOZA,476,41.0
GODOY CRUZ,MENDOZA,492,732.0
GODOY CRUZ,MENDOZA,551,52.0
GODOY CRUZ,MENDOZA,773,71.0
GODOY CRUZ,MENDOZA,801,1293.0
GUAYMALLEN,MENDOZA,451,31.0
GUAYMALLEN,MENDOZA,463,11.0
GUAYMALLEN,MENDOZA,463,46.0
GUAYMALLEN,MENDOZA,492,335.0
GUAYMALLEN,MENDOZA,492,50.0
GUAYMALLEN,MENDOZA,551,51.0
GUAYMALLEN,MENDOZA,812,560.0
LAS HERAS,MENDOZA,107,83.0
LAS HERAS,MENDOZA,749,47.0
LUJAN DE CUYO,MENDOZA,099,70.0
LUJAN DE CUYO,MENDOZA,477,252.0
LUJAN DE CUYO,MENDOZA,561,27.0
LUJAN DE CUYO,MENDOZA,870,162.0
LUJAN DE CUYO,MENDOZA,941,66.0
MAIPU,MENDOZA,104,202.0
MAIPU,MENDOZA,524,26.0
MALARGÜE,MENDOZA,091,551.0
RIVADAVIA,MENDOZA,110,53.0
RIVADAVIA,MENDOZA,466,13.0
RIVADAVIA,MENDOZA,829,305.0
SAN MARTIN,MENDOZA,103,232.0
SAN MARTIN,MENDOZA,202,153.0
SAN MARTIN,MENDOZA,477,43.0
SAN RAFAEL,MENDOZA,016,34.0
SAN RAFAEL,MENDOZA,103,916.0
SAN RAFAEL,MENDOZA,561,56.0
SAN RAFAEL,MENDOZA,772,3.0
TUNUYAN,MENDOZA,110,69.0
TUNUYAN,MENDOZA,551,332.0
CAINGUAS,MISIONES,466,47.0
CAINGUAS,MISIONES,475,31.0
CAPITAL,MISIONES,024,135.0
CAPITAL,MISIONES,310,88.0
CAPITAL,MISIONES,410,3327.0
CAPITAL,MISIONES,452,49.0
CAPITAL,MISIONES,463,39.0
CAPITAL,MISIONES,475,76.0
CAPITAL,MISIONES,475,117.0
CAPITAL,MISIONES,476,24.0
CAPITAL,MISIONES,561,55.0
CAPITAL,MISIONES,620,70.0
CAPITAL,MISIONES,812,1049.0
ELDORADO,MISIONES,022,56.0
ELDORADO,MISIONES,453,67.0
ELDORADO,MISIONES,463,53.0
GUARANI,MISIONES,475,69.0
IGUAZU,MISIONES,332,59.0
IGUAZU,MISIONES,561,29.0
IGUAZU,MISIONES,791,76.0
IGUAZU,MISIONES,990,64.0
LEANDRO N. ALEM,MISIONES,101,240.0
LEANDRO N. ALEM,MISIONES,463,84.0
LIBERTADOR GENERAL SAN MARTIN,MISIONES,162,29.0
OBERA,MISIONES,016,470.0
OBERA,MISIONES,472,25.0
OBERA,MISIONES,475,47.0
OBERA,MISIONES,477,15.0
AÑELO,NEUQUEN,281,56.0
CONFLUENCIA,NEUQUEN,014,28.0
CONFLUENCIA,NEUQUEN,091,15839.0
CONFLUENCIA,NEUQUEN,239,119.0
CONFLUENCIA,NEUQUEN,351,439.0
CONFLUENCIA,NEUQUEN,429,2432.0
CONFLUENCIA,NEUQUEN,431,163.0
CONFLUENCIA,NEUQUEN,452,22.0
CONFLUENCIA,NEUQUEN,452,8.0
CONFLUENCIA,NEUQUEN,463,83.0
CONFLUENCIA,NEUQUEN,465,296.0
CONFLUENCIA,NEUQUEN,466,97.0
CONFLUENCIA,NEUQUEN,472,32.0
CONFLUENCIA,NEUQUEN,472,20.0
CONFLUENCIA,NEUQUEN,475,493.0
CONFLUENCIA,NEUQUEN,476,122.0
CONFLUENCIA,NEUQUEN,492,453.0
CONFLUENCIA,NEUQUEN,492,108.0
CONFLUENCIA,NEUQUEN,562,22.0
CONFLUENCIA,NEUQUEN,612,79.0
CONFLUENCIA,NEUQUEN,801,3951.0
CONFLUENCIA,NEUQUEN,931,28.0
LACAR,NEUQUEN,475,104.0
LACAR,NEUQUEN,477,22.0
LACAR,NEUQUEN,492,61.0
PEHUENCHES,NEUQUEN,429,441.0
ADOLFO ALSINA,RIO NEGRO,463,29.0
ADOLFO ALSINA,RIO NEGRO,475,90.0
BARILOCHE,RIO NEGRO,012,62.0
BARILOCHE,RIO NEGRO,103,77.0
BARILOCHE,RIO NEGRO,452,10.0
BARILOCHE,RIO NEGRO,463,223.0
BARILOCHE,RIO NEGRO,492,105.0
BARILOCHE,RIO NEGRO,561,138.0
BARILOCHE,RIO NEGRO,931,240.0
GENERAL ROCA,RIO NEGRO,081,147.0
GENERAL ROCA,RIO NEGRO,309,38.0
GENERAL ROCA,RIO NEGRO,463,93.0
GENERAL ROCA,RIO NEGRO,463,25.0
GENERAL ROCA,RIO NEGRO,466,14.0
GENERAL ROCA,RIO NEGRO,472,143.0
GENERAL ROCA,RIO NEGRO,477,21.0
GENERAL ROCA,RIO NEGRO,492,1549.0
GENERAL ROCA,RIO NEGRO,661,7.0
GENERAL ROCA,RIO NEGRO,829,464.0
GENERAL ROCA,RIO NEGRO,851,1508.0
25 DE MAYO,RIO NEGRO,014,47.0
ANTA,SALTA,862,24.0
CAPITAL,SALTA,011,993.0
CAPITAL,SALTA,110,159.0
CAPITAL,SALTA,239,290.0
CAPITAL,SALTA,271,169.0
CAPITAL,SALTA,466,16.0
CAPITAL,SALTA,472,45.0
CAPITAL,SALTA,472,265.0
CAPITAL,SALTA,475,71.0
CAPITAL,SALTA,476,34.0
CAPITAL,SALTA,477,178.0
CAPITAL,SALTA,492,31.0
CAPITAL,SALTA,492,138.0
CAPITAL,SALTA,551,21.0
CAPITAL,SALTA,561,400.0
CAPITAL,SALTA,562,361.0
CAPITAL,SALTA,649,48.0
CAPITAL,SALTA,681,41.0
CAPITAL,SALTA,854,14.0
CAPITAL,SALTA,900,111.0
CAPITAL,SALTA,960,93.0
CERRILLOS,SALTA,011,1168.0
GENERAL GÜEMES,SALTA,161,68.0
GENERAL JOSE DE SAN MARTIN,SALTA,016,92.0
GENERAL JOSE DE SAN MARTIN,SALTA,161,47.0
GENERAL JOSE DE SAN MARTIN,SALTA,471,99.0
ORAN,SALTA,011,12.0
ORAN,SALTA,107,1379.0
CALINGASTA,SAN JUAN,852,125.0
CAPITAL,SAN JUAN,014,34.0
CAPITAL,SAN JUAN,110,273.0
CAPITAL,SAN JUAN,461,8.0
CAPITAL,SAN JUAN,476,39.0
CAPITAL,SAN JUAN,477,26.0
CAPITAL,SAN JUAN,682,18.0
CAPITAL,SAN JUAN,691,90.0
CAPITAL,SAN JUAN,821,25.0
CAPITAL,SAN JUAN,841,48.0
CAPITAL,SAN JUAN,852,493.0
CAPITAL,SAN JUAN,863,155.0
CAPITAL,SAN JUAN,920,366.0
CAPITAL,SAN JUAN,942,315.0
CAPITAL,SAN JUAN,960,198.0
CHIMBAS,SAN JUAN,081,88.0
POCITO,SAN JUAN,099,74.0
POCITO,SAN JUAN,104,60.0
POCITO,SAN JUAN,107,429.0
RAWSON,SAN JUAN,011,22.0
SANTA LUCIA,SAN JUAN,141,159.0
SARMIENTO,SAN JUAN,012,30.0
25 DE MAYO,SAN JUAN,012,36.0
GENERAL PEDERNERA,SAN LUIS,014,452.0
GENERAL PEDERNERA,SAN LUIS,110,255.0
GENERAL PEDERNERA,SAN LUIS,259,378.0
GENERAL PEDERNERA,SAN LUIS,475,67.0
GENERAL PEDERNERA,SAN LUIS,475,59.0
GENERAL PEDERNERA,SAN LUIS,492,25.0
GOBERNADOR DUPUY,SAN LUIS,014,315.0
GOBERNADOR DUPUY,SAN LUIS,331,26.0
JUNIN,SAN LUIS,202,93.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,222,362.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,259,76.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,453,55.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,463,145.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,466,39.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,471,128.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,474,25.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,475,17.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,641,211.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,702,22.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,812,80.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,862,35.0
CORPEN AIKE,SANTA CRUZ,521,56.0
DESEADO,SANTA CRUZ,014,44.0
DESEADO,SANTA CRUZ,101,131.0
DESEADO,SANTA CRUZ,492,214.0
DESEADO,SANTA CRUZ,949,245.0
GÜER AIKE,SANTA CRUZ,649,40.0
GÜER AIKE,SANTA CRUZ,691,22.0
LAGO ARGENTINO,SANTA CRUZ,452,7.0
LAGO ARGENTINO,SANTA CRUZ,477,46.0
LAGO BUENOS AIRES,SANTA CRUZ,072,1510.0
LAGO BUENOS AIRES,SANTA CRUZ,773,24.0
MAGALLANES,SANTA CRUZ,431,101.0
BELGRANO,SANTA FE,016,101.0
CASEROS,SANTA FE,259,27.0
CASEROS,SANTA FE,463,14.0
CASEROS,SANTA FE,466,19.0
CASTELLANOS,SANTA FE,014,283.0
CASTELLANOS,SANTA FE,014,91.0
CASTELLANOS,SANTA FE,202,219.0
CASTELLANOS,SANTA FE,242,55.0
CASTELLANOS,SANTA FE,265,28.0
CASTELLANOS,SANTA FE,279,145.0
CASTELLANOS,SANTA FE,452,60.0
CASTELLANOS,SANTA FE,461,342.0
CASTELLANOS,SANTA FE,461,13.0
CASTELLANOS,SANTA FE,464,26.0
CASTELLANOS,SANTA FE,464,41.0
CASTELLANOS,SANTA FE,477,28.0
CASTELLANOS,SANTA FE,614,100.0
CASTELLANOS,SANTA FE,712,56.0
CONSTITUCION,SANTA FE,016,70.0
CONSTITUCION,SANTA FE,107,105.0
CONSTITUCION,SANTA FE,251,289.0
GENERAL LOPEZ,SANTA FE,016,15.0
GENERAL LOPEZ,SANTA FE,104,189.0
GENERAL LOPEZ,SANTA FE,259,612.0
GENERAL LOPEZ,SANTA FE,331,141.0
GENERAL LOPEZ,SANTA FE,360,31.0
GENERAL LOPEZ,SANTA FE,477,142.0
GENERAL LOPEZ,SANTA FE,492,22.0
GENERAL LOPEZ,SANTA FE,614,17.0
GENERAL OBLIGADO,SANTA FE,202,141.0
GENERAL OBLIGADO,SANTA FE,293,18.0
GENERAL OBLIGADO,SANTA FE,492,121.0
GENERAL OBLIGADO,SANTA FE,561,32.0
GENERAL OBLIGADO,SANTA FE,702,20.0
GENERAL OBLIGADO,SANTA FE,852,559.0
IRIONDO,SANTA FE,011,273.0
LA CAPITAL,SANTA FE,107,75.0
LA CAPITAL,SANTA FE,107,45.0
LA CAPITAL,SANTA FE,433,20.0
LA CAPITAL,SANTA FE,461,28.0
LA CAPITAL,SANTA FE,463,18.0
LA CAPITAL,SANTA FE,463,50.0
LA CAPITAL,SANTA FE,464,97.0
LA CAPITAL,SANTA FE,471,62.0
LA CAPITAL,SANTA FE,475,10.0
LA CAPITAL,SANTA FE,475,881.0
LA CAPITAL,SANTA FE,477,53.0
LA CAPITAL,SANTA FE,477,145.0
LA CAPITAL,SANTA FE,477,15.0
LA CAPITAL,SANTA FE,643,8.0
LA CAPITAL,SANTA FE,651,95.0
LA CAPITAL,SANTA FE,681,29.0
LA CAPITAL,SANTA FE,682,111.0
LA CAPITAL,SANTA FE,711,192.0
LA CAPITAL,SANTA FE,960,29.0
LAS COLONIAS,SANTA FE,014,51.0
LAS COLONIAS,SANTA FE,016,52.0
LAS COLONIAS,SANTA FE,101,312.0
LAS COLONIAS,SANTA FE,331,12.0
LAS COLONIAS,SANTA FE,452,39.0
LAS COLONIAS,SANTA FE,466,35.0
LAS COLONIAS,SANTA FE,473,217.0
LAS COLONIAS,SANTA FE,614,30.0
LAS COLONIAS,SANTA FE,949,410.0
9 DE JULIO,SANTA FE,014,24.0
ROSARIO,SANTA FE,011,25.0
ROSARIO,SANTA FE,014,178.0
ROSARIO,SANTA FE,016,35.0
ROSARIO,SANTA FE,107,226.0
ROSARIO,SANTA FE,141,833.0
ROSARIO,SANTA FE,152,658.0
ROSARIO,SANTA FE,162,150.0
ROSARIO,SANTA FE,170,646.0
ROSARIO,SANTA FE,202,68.0
ROSARIO,SANTA FE,210,737.0
ROSARIO,SANTA FE,462,432.0
ROSARIO,SANTA FE,463,121.0
ROSARIO,SANTA FE,465,38.0
ROSARIO,SANTA FE,465,34.0
ROSARIO,SANTA FE,465,135.0
ROSARIO,SANTA FE,466,527.0
ROSARIO,SANTA FE,474,359.0
ROSARIO,SANTA FE,475,42.0
ROSARIO,SANTA FE,476,7.0
ROSARIO,SANTA FE,523,128.0
ROSARIO,SANTA FE,523,37.0
ROSARIO,SANTA FE,530,970.0
ROSARIO,SANTA FE,561,300.0
ROSARIO,SANTA FE,619,177.0
ROSARIO,SANTA FE,649,139.0
ROSARIO,SANTA FE,692,767.0
ROSARIO,SANTA FE,702,635.0
ROSARIO,SANTA FE,721,197.0
ROSARIO,SANTA FE,750,58.0
ROSARIO,SANTA FE,772,5.0
ROSARIO,SANTA FE,791,321.0
ROSARIO,SANTA FE,791,333.0
ROSARIO,SANTA FE,801,80.0
ROSARIO,SANTA FE,812,44.0
ROSARIO,SANTA FE,853,1061.0
ROSARIO,SANTA FE,854,196.0
ROSARIO,SANTA FE,863,642.0
ROSARIO,SANTA FE,863,45.0
ROSARIO,SANTA FE,870,39.0
ROSARIO,SANTA FE,952,3.0
ROSARIO,SANTA FE,960,153.0
SAN CRISTOBAL,SANTA FE,014,381.0
SAN CRISTOBAL,SANTA FE,016,65.0
SAN JERONIMO,SANTA FE,105,206.0
SAN JERONIMO,SANTA FE,310,72.0
SAN JERONIMO,SANTA FE,491,49.0
SAN JUSTO,SANTA FE,475,53.0
SAN LORENZO,SANTA FE,239,131.0
SAN LORENZO,SANTA FE,310,89.0
SAN LORENZO,SANTA FE,360,82.0
SAN LORENZO,SANTA FE,461,36.0
SAN LORENZO,SANTA FE,475,18.0
SAN LORENZO,SANTA FE,521,138.0
SAN LORENZO,SANTA FE,523,150.0
SAN MARTIN,SANTA FE,016,18.0
SAN MARTIN,SANTA FE,461,12.0
SAN MARTIN,SANTA FE,469,9.0
SAN MARTIN,SANTA FE,475,20.0
SAN MARTIN,SANTA FE,492,27.0
SAN MARTIN,SANTA FE,681,28.0
BANDA,SANTIAGO DEL ESTERO,491,91.0
CAPITAL,SANTIAGO DEL ESTERO,239,93.0
CAPITAL,SANTIAGO DEL ESTERO,454,2.0
CAPITAL,SANTIAGO DEL ESTERO,463,59.0
CAPITAL,SANTIAGO DEL ESTERO,466,53.0
CAPITAL,SANTIAGO DEL ESTERO,471,255.0
CAPITAL,SANTIAGO DEL ESTERO,472,114.0
CAPITAL,SANTIAGO DEL ESTERO,472,196.0
CAPITAL,SANTIAGO DEL ESTERO,475,38.0
CAPITAL,SANTIAGO DEL ESTERO,492,95.0
CAPITAL,SANTIAGO DEL ESTERO,773,18.0
CAPITAL,SANTIAGO DEL ESTERO,812,340.0
RIVADAVIA,SANTIAGO DEL ESTERO,469,31.0
ROBLES,SANTIAGO DEL ESTERO,101,372.0
SARMIENTO,SANTIAGO DEL ESTERO,108,76.0
CRUZ ALTA,TUCUMAN,104,767.0
CRUZ ALTA,TUCUMAN,477,128.0
CRUZ ALTA,TUCUMAN,854,130.0
CHICLIGASTA,TUCUMAN,012,188.0
LULES,TUCUMAN,011,1179.0
MONTEROS,TUCUMAN,107,639.0
MONTEROS,TUCUMAN,110,178.0
RIO CHICO,TUCUMAN,011,66.0
CAPITAL,TUCUMAN,012,476.0
CAPITAL,TUCUMAN,162,69.0
CAPITAL,TUCUMAN,352,165.0
CAPITAL,TUCUMAN,432,78.0
CAPITAL,TUCUMAN,452,37.0
CAPITAL,TUCUMAN,464,189.0
CAPITAL,TUCUMAN,466,414.0
CAPITAL,TUCUMAN,477,212.0
CAPITAL,TUCUMAN,492,382.0
CAPITAL,TUCUMAN,612,87.0
CAPITAL,TUCUMAN,692,358.0
CAPITAL,TUCUMAN,821,20.0
CAPITAL,TUCUMAN,862,91.0
CAPITAL,TUCUMAN,863,132.0
CAPITAL,TUCUMAN,864,370.0
CAPITAL,TUCUMAN,869,2350.0
TAFI VIEJO,TUCUMAN,012,1204.0
TAFI VIEJO,TUCUMAN,432,105.0
TAFI VIEJO,TUCUMAN,472,14.0
TAFI VIEJO,TUCUMAN,475,9.0
YERBA BUENA,TUCUMAN,016,27.0
YERBA BUENA,TUCUMAN,463,18.0
YERBA BUENA,TUCUMAN,477,108.0
YERBA BUENA,TUCUMAN,960,43.0
RIO GRANDE,TIERRA DEL FUEGO,016,9.0
RIO GRANDE,TIERRA DEL FUEGO,239,34.0
RIO GRANDE,TIERRA DEL FUEGO,293,517.0
RIO GRANDE,TIERRA DEL FUEGO,410,375.0
RIO GRANDE,TIERRA DEL FUEGO,561,40.0
TOLHUIN,TIERRA DEL FUEGO,022,91.0
USHUAIA,TIERRA DEL FUEGO,501,94.0
USHUAIA,TIERRA DEL FUEGO,561,38.0
USHUAIA,TIERRA DEL FUEGO,791,61.0
USHUAIA,TIERRA DEL FUEGO,812,330.0
COMUNA 1,CIUDAD DE BUENOS AIRES,011,1141.0
COMUNA 1,CIUDAD DE BUENOS AIRES,013,15.0
COMUNA 1,CIUDAD DE BUENOS AIRES,104,727.0
COMUNA 1,CIUDAD DE BUENOS AIRES,108,348.0
COMUNA 1,CIUDAD DE BUENOS AIRES,170,167.0
COMUNA 1,CIUDAD DE BUENOS AIRES,201,61.0
COMUNA 1,CIUDAD DE BUENOS AIRES,262,431.0
COMUNA 1,CIUDAD DE BUENOS AIRES,321,78.0
COMUNA 1,CIUDAD DE BUENOS AIRES,321,29.0
COMUNA 1,CIUDAD DE BUENOS AIRES,410,4939.0
COMUNA 1,CIUDAD DE BUENOS AIRES,410,5921.0
COMUNA 1,CIUDAD DE BUENOS AIRES,461,45.0
COMUNA 1,CIUDAD DE BUENOS AIRES,462,25.0
COMUNA 1,CIUDAD DE BUENOS AIRES,463,7.0
COMUNA 1,CIUDAD DE BUENOS AIRES,464,1816.0
COMUNA 1,CIUDAD DE BUENOS AIRES,465,460.0
COMUNA 1,CIUDAD DE BUENOS AIRES,465,147.0
COMUNA 1,CIUDAD DE BUENOS AIRES,466,60.0
COMUNA 1,CIUDAD DE BUENOS AIRES,471,961.0
COMUNA 1,CIUDAD DE BUENOS AIRES,477,123.0
COMUNA 1,CIUDAD DE BUENOS AIRES,477,11.0
COMUNA 1,CIUDAD DE BUENOS AIRES,492,801.0
COMUNA 1,CIUDAD DE BUENOS AIRES,492,3683.0
COMUNA 1,CIUDAD DE BUENOS AIRES,612,2439.0
COMUNA 1,CIUDAD DE BUENOS AIRES,631,114.0
COMUNA 1,CIUDAD DE BUENOS AIRES,641,4200.0
COMUNA 1,CIUDAD DE BUENOS AIRES,661,232.0
COMUNA 1,CIUDAD DE BUENOS AIRES,681,16.0
COMUNA 1,CIUDAD DE BUENOS AIRES,682,1776.0
COMUNA 1,CIUDAD DE BUENOS AIRES,691,1136.0
COMUNA 1,CIUDAD DE BUENOS AIRES,841,517.0
COMUNA 1,CIUDAD DE BUENOS AIRES,853,331.0
COMUNA 1,CIUDAD DE BUENOS AIRES,910,89.0
COMUNA 1,CIUDAD DE BUENOS AIRES,931,856.0
COMUNA 1,CIUDAD DE BUENOS AIRES,960,8.0
COMUNA 1,CIUDAD DE BUENOS AIRES,960,69.0
COMUNA 2,CIUDAD DE BUENOS AIRES,011,19.0
COMUNA 2,CIUDAD DE BUENOS AIRES,011,10.0
COMUNA 2,CIUDAD DE BUENOS AIRES,011,21.0
COMUNA 2,CIUDAD DE BUENOS AIRES,139,28.0
COMUNA 2,CIUDAD DE BUENOS AIRES,141,327.0
COMUNA 2,CIUDAD DE BUENOS AIRES,421,155.0
COMUNA 2,CIUDAD DE BUENOS AIRES,471,799.0
COMUNA 2,CIUDAD DE BUENOS AIRES,471,268.0
COMUNA 2,CIUDAD DE BUENOS AIRES,477,136.0
COMUNA 2,CIUDAD DE BUENOS AIRES,823,65.0
COMUNA 2,CIUDAD DE BUENOS AIRES,829,1732.0
COMUNA 2,CIUDAD DE BUENOS AIRES,854,67.0
COMUNA 2,CIUDAD DE BUENOS AIRES,862,412.0
COMUNA 2,CIUDAD DE BUENOS AIRES,990,202.0
COMUNA 3,CIUDAD DE BUENOS AIRES,014,77.0
COMUNA 3,CIUDAD DE BUENOS AIRES,143,54.0
COMUNA 3,CIUDAD DE BUENOS AIRES,267,28.0
COMUNA 3,CIUDAD DE BUENOS AIRES,321,10.0
COMUNA 3,CIUDAD DE BUENOS AIRES,453,80.0
COMUNA 3,CIUDAD DE BUENOS AIRES,464,76.0
COMUNA 3,CIUDAD DE BUENOS AIRES,464,320.0
COMUNA 3,CIUDAD DE BUENOS AIRES,464,103.0
COMUNA 3,CIUDAD DE BUENOS AIRES,465,26.0
COMUNA 3,CIUDAD DE BUENOS AIRES,465,31.0
COMUNA 3,CIUDAD DE BUENOS AIRES,466,28.0
COMUNA 3,CIUDAD DE BUENOS AIRES,471,242.0
COMUNA 3,CIUDAD DE BUENOS AIRES,475,633.0
COMUNA 3,CIUDAD DE BUENOS AIRES,475,368.0
COMUNA 3,CIUDAD DE BUENOS AIRES,477,156.0
COMUNA 3,CIUDAD DE BUENOS AIRES,477,77.0
COMUNA 3,CIUDAD DE BUENOS AIRES,491,6064.0
COMUNA 3,CIUDAD DE BUENOS AIRES,561,1079.0
COMUNA 3,CIUDAD DE BUENOS AIRES,651,1441.0
COMUNA 3,CIUDAD DE BUENOS AIRES,851,426.0
COMUNA 3,CIUDAD DE BUENOS AIRES,952,3.0
COMUNA 4,CIUDAD DE BUENOS AIRES,141,301.0
COMUNA 4,CIUDAD DE BUENOS AIRES,210,1878.0
COMUNA 4,CIUDAD DE BUENOS AIRES,222,479.0
COMUNA 4,CIUDAD DE BUENOS AIRES,271,95.0
COMUNA 4,CIUDAD DE BUENOS AIRES,281,70.0
COMUNA 4,CIUDAD DE BUENOS AIRES,464,345.0
COMUNA 4,CIUDAD DE BUENOS AIRES,465,19.0
COMUNA 4,CIUDAD DE BUENOS AIRES,477,20.0
COMUNA 4,CIUDAD DE BUENOS AIRES,492,40.0
COMUNA 4,CIUDAD DE BUENOS AIRES,561,414.0
COMUNA 4,CIUDAD DE BUENOS AIRES,749,1279.0
COMUNA 4,CIUDAD DE BUENOS AIRES,949,595.0
COMUNA 4,CIUDAD DE BUENOS AIRES,952,15.0
COMUNA 5,CIUDAD DE BUENOS AIRES,421,374.0
