Departamento,provincia,Clae3,Empleados
Comuna 8,Ciudad Autónoma de Buenos Aires,473,206.0
Comuna 8,Ciudad Autónoma de Buenos Aires,477,59.0
Comuna 8,Ciudad Autónoma de Buenos Aires,477,245.0
Comuna 8,Ciudad Autónoma de Buenos Aires,477,42.0
Comuna 8,Ciudad Autónoma de Buenos Aires,479,34.0
Comuna 8,Ciudad Autónoma de Buenos Aires,492,952.0
Comuna 8,Ciudad Autónoma de Buenos Aires,492,145.0
Comuna 8,Ciudad Autónoma de Buenos Aires,492,7.0
Comuna 8,Ciudad Autónoma de Buenos Aires,492,50.0
Comuna 8,Ciudad Autónoma de Buenos Aires,492,79.0
Comuna 8,Ciudad Autónoma de Buenos Aires,492,152.0
Comuna 8,Ciudad Autónoma de Buenos Aires,492,79.0
Comuna 8,Ciudad Autónoma de Buenos Aires,492,201.0
Comuna 8,Ciudad Autónoma de Buenos Aires,492,1552.0
Comuna 8,Ciudad Autónoma de Buenos Aires,512,182.0
Comuna 8,Ciudad Autónoma de Buenos Aires,523,204.0
Comuna 8,Ciudad Autónoma de Buenos Aires,530,427.0
Comuna 8,Ciudad Autónoma de Buenos Aires,561,196.0
Comuna 8,Ciudad Autónoma de Buenos Aires,562,82.0
Comuna 8,Ciudad Autónoma de Buenos Aires,614,25.0
Comuna 8,Ciudad Autónoma de Buenos Aires,651,116.0
Comuna 8,Ciudad Autónoma de Buenos Aires,661,54.0
Comuna 8,Ciudad Autónoma de Buenos Aires,682,82.0
Comuna 8,Ciudad Autónoma de Buenos Aires,682,57.0
Comuna 8,Ciudad Autónoma de Buenos Aires,702,24.0
Comuna 8,Ciudad Autónoma de Buenos Aires,702,33.0
Comuna 8,Ciudad Autónoma de Buenos Aires,771,11.0
Comuna 8,Ciudad Autónoma de Buenos Aires,780,924.0
Comuna 8,Ciudad Autónoma de Buenos Aires,801,1085.0
Comuna 8,Ciudad Autónoma de Buenos Aires,801,2406.0
Comuna 8,Ciudad Autónoma de Buenos Aires,812,338.0
Comuna 8,Ciudad Autónoma de Buenos Aires,812,38.0
Comuna 8,Ciudad Autónoma de Buenos Aires,841,141.0
Comuna 8,Ciudad Autónoma de Buenos Aires,851,1291.0
Comuna 8,Ciudad Autónoma de Buenos Aires,854,145.0
Comuna 8,Ciudad Autónoma de Buenos Aires,863,104.0
Comuna 8,Ciudad Autónoma de Buenos Aires,870,56.0
Comuna 8,Ciudad Autónoma de Buenos Aires,920,25.0
Comuna 8,Ciudad Autónoma de Buenos Aires,931,124.0
Comuna 8,Ciudad Autónoma de Buenos Aires,960,51.0
Comuna 9,Ciudad Autónoma de Buenos Aires,101,207.0
Comuna 9,Ciudad Autónoma de Buenos Aires,101,263.0
Comuna 9,Ciudad Autónoma de Buenos Aires,101,2488.0
Comuna 9,Ciudad Autónoma de Buenos Aires,101,80.0
Comuna 9,Ciudad Autónoma de Buenos Aires,101,106.0
Comuna 9,Ciudad Autónoma de Buenos Aires,105,269.0
Comuna 9,Ciudad Autónoma de Buenos Aires,105,74.0
Comuna 9,Ciudad Autónoma de Buenos Aires,105,38.0
Comuna 9,Ciudad Autónoma de Buenos Aires,105,206.0
Comuna 9,Ciudad Autónoma de Buenos Aires,107,160.0
Comuna 9,Ciudad Autónoma de Buenos Aires,107,272.0
Comuna 9,Ciudad Autónoma de Buenos Aires,107,203.0
Comuna 9,Ciudad Autónoma de Buenos Aires,107,277.0
Comuna 9,Ciudad Autónoma de Buenos Aires,107,377.0
Comuna 9,Ciudad Autónoma de Buenos Aires,107,54.0
Comuna 9,Ciudad Autónoma de Buenos Aires,107,786.0
Comuna 9,Ciudad Autónoma de Buenos Aires,110,62.0
Comuna 9,Ciudad Autónoma de Buenos Aires,110,35.0
Comuna 9,Ciudad Autónoma de Buenos Aires,131,200.0
Comuna 9,Ciudad Autónoma de Buenos Aires,139,43.0
Comuna 9,Ciudad Autónoma de Buenos Aires,139,335.0
Comuna 9,Ciudad Autónoma de Buenos Aires,141,221.0
Comuna 9,Ciudad Autónoma de Buenos Aires,141,141.0
Comuna 9,Ciudad Autónoma de Buenos Aires,141,527.0
Comuna 9,Ciudad Autónoma de Buenos Aires,141,13.0
Comuna 9,Ciudad Autónoma de Buenos Aires,143,126.0
Comuna 9,Ciudad Autónoma de Buenos Aires,143,43.0
Comuna 9,Ciudad Autónoma de Buenos Aires,149,30.0
Comuna 9,Ciudad Autónoma de Buenos Aires,152,420.0
Comuna 9,Ciudad Autónoma de Buenos Aires,152,202.0
Comuna 9,Ciudad Autónoma de Buenos Aires,152,140.0
Comuna 9,Ciudad Autónoma de Buenos Aires,162,61.0
Comuna 9,Ciudad Autónoma de Buenos Aires,162,26.0
Comuna 9,Ciudad Autónoma de Buenos Aires,170,190.0
Comuna 9,Ciudad Autónoma de Buenos Aires,181,309.0
Comuna 9,Ciudad Autónoma de Buenos Aires,181,127.0
Comuna 9,Ciudad Autónoma de Buenos Aires,202,188.0
Comuna 9,Ciudad Autónoma de Buenos Aires,210,1460.0
Comuna 9,Ciudad Autónoma de Buenos Aires,210,228.0
Comuna 9,Ciudad Autónoma de Buenos Aires,222,309.0
Comuna 9,Ciudad Autónoma de Buenos Aires,222,424.0
Comuna 9,Ciudad Autónoma de Buenos Aires,231,81.0
Comuna 9,Ciudad Autónoma de Buenos Aires,239,33.0
Comuna 9,Ciudad Autónoma de Buenos Aires,239,17.0
Comuna 9,Ciudad Autónoma de Buenos Aires,251,59.0
Comuna 9,Ciudad Autónoma de Buenos Aires,259,134.0
Comuna 9,Ciudad Autónoma de Buenos Aires,259,49.0
Comuna 9,Ciudad Autónoma de Buenos Aires,259,62.0
Comuna 9,Ciudad Autónoma de Buenos Aires,259,208.0
Comuna 9,Ciudad Autónoma de Buenos Aires,259,452.0
Comuna 9,Ciudad Autónoma de Buenos Aires,261,26.0
Comuna 9,Ciudad Autónoma de Buenos Aires,265,251.0
Comuna 9,Ciudad Autónoma de Buenos Aires,265,24.0
Comuna 9,Ciudad Autónoma de Buenos Aires,266,80.0
Comuna 9,Ciudad Autónoma de Buenos Aires,267,72.0
Comuna 9,Ciudad Autónoma de Buenos Aires,271,153.0
Comuna 9,Ciudad Autónoma de Buenos Aires,279,218.0
Comuna 9,Ciudad Autónoma de Buenos Aires,281,74.0
Comuna 9,Ciudad Autónoma de Buenos Aires,282,59.0
Comuna 9,Ciudad Autónoma de Buenos Aires,292,109.0
Comuna 9,Ciudad Autónoma de Buenos Aires,293,302.0
Comuna 9,Ciudad Autónoma de Buenos Aires,310,102.0
Comuna 9,Ciudad Autónoma de Buenos Aires,310,152.0
Comuna 9,Ciudad Autónoma de Buenos Aires,329,60.0
Comuna 9,Ciudad Autónoma de Buenos Aires,329,193.0
Comuna 9,Ciudad Autónoma de Buenos Aires,331,5.0
Comuna 9,Ciudad Autónoma de Buenos Aires,410,750.0
Comuna 9,Ciudad Autónoma de Buenos Aires,410,623.0
Comuna 9,Ciudad Autónoma de Buenos Aires,421,604.0
Comuna 9,Ciudad Autónoma de Buenos Aires,422,1130.0
Comuna 9,Ciudad Autónoma de Buenos Aires,429,174.0
Comuna 9,Ciudad Autónoma de Buenos Aires,431,50.0
Comuna 9,Ciudad Autónoma de Buenos Aires,432,217.0
Comuna 9,Ciudad Autónoma de Buenos Aires,432,91.0
Comuna 9,Ciudad Autónoma de Buenos Aires,432,181.0
Comuna 9,Ciudad Autónoma de Buenos Aires,432,57.0
Comuna 9,Ciudad Autónoma de Buenos Aires,433,15.0
Comuna 9,Ciudad Autónoma de Buenos Aires,433,72.0
Comuna 9,Ciudad Autónoma de Buenos Aires,451,147.0
Comuna 9,Ciudad Autónoma de Buenos Aires,452,8.0
Comuna 9,Ciudad Autónoma de Buenos Aires,452,8.0
Comuna 9,Ciudad Autónoma de Buenos Aires,452,9.0
Comuna 9,Ciudad Autónoma de Buenos Aires,452,37.0
Comuna 9,Ciudad Autónoma de Buenos Aires,452,211.0
Comuna 9,Ciudad Autónoma de Buenos Aires,453,184.0
Comuna 9,Ciudad Autónoma de Buenos Aires,453,99.0
Comuna 9,Ciudad Autónoma de Buenos Aires,453,33.0
Comuna 9,Ciudad Autónoma de Buenos Aires,453,150.0
Comuna 9,Ciudad Autónoma de Buenos Aires,454,80.0
Comuna 9,Ciudad Autónoma de Buenos Aires,461,425.0
Comuna 9,Ciudad Autónoma de Buenos Aires,461,20.0
Comuna 9,Ciudad Autónoma de Buenos Aires,462,57.0
Comuna 9,Ciudad Autónoma de Buenos Aires,463,86.0
Comuna 9,Ciudad Autónoma de Buenos Aires,463,203.0
Comuna 9,Ciudad Autónoma de Buenos Aires,463,15.0
Comuna 9,Ciudad Autónoma de Buenos Aires,463,33.0
Comuna 9,Ciudad Autónoma de Buenos Aires,463,114.0
Comuna 9,Ciudad Autónoma de Buenos Aires,463,183.0
Comuna 9,Ciudad Autónoma de Buenos Aires,463,10.0
Comuna 9,Ciudad Autónoma de Buenos Aires,463,253.0
Comuna 9,Ciudad Autónoma de Buenos Aires,464,5.0
Comuna 9,Ciudad Autónoma de Buenos Aires,464,73.0
Comuna 9,Ciudad Autónoma de Buenos Aires,464,11.0
Comuna 9,Ciudad Autónoma de Buenos Aires,464,15.0
Comuna 9,Ciudad Autónoma de Buenos Aires,464,31.0
Comuna 9,Ciudad Autónoma de Buenos Aires,464,531.0
Comuna 9,Ciudad Autónoma de Buenos Aires,464,66.0
Comuna 9,Ciudad Autónoma de Buenos Aires,464,29.0
Comuna 9,Ciudad Autónoma de Buenos Aires,464,40.0
Comuna 9,Ciudad Autónoma de Buenos Aires,464,14.0
Comuna 9,Ciudad Autónoma de Buenos Aires,464,31.0
Comuna 9,Ciudad Autónoma de Buenos Aires,464,21.0
Comuna 9,Ciudad Autónoma de Buenos Aires,465,21.0
Comuna 9,Ciudad Autónoma de Buenos Aires,465,20.0
Comuna 9,Ciudad Autónoma de Buenos Aires,465,59.0
Comuna 9,Ciudad Autónoma de Buenos Aires,465,67.0
Comuna 9,Ciudad Autónoma de Buenos Aires,465,64.0
Comuna 9,Ciudad Autónoma de Buenos Aires,465,93.0
Comuna 9,Ciudad Autónoma de Buenos Aires,466,42.0
Comuna 9,Ciudad Autónoma de Buenos Aires,466,11.0
Comuna 9,Ciudad Autónoma de Buenos Aires,466,160.0
Comuna 9,Ciudad Autónoma de Buenos Aires,466,54.0
Comuna 9,Ciudad Autónoma de Buenos Aires,466,23.0
Comuna 9,Ciudad Autónoma de Buenos Aires,466,68.0
Comuna 9,Ciudad Autónoma de Buenos Aires,466,18.0
Comuna 9,Ciudad Autónoma de Buenos Aires,466,57.0
Comuna 9,Ciudad Autónoma de Buenos Aires,469,440.0
Comuna 9,Ciudad Autónoma de Buenos Aires,471,361.0
Comuna 9,Ciudad Autónoma de Buenos Aires,471,64.0
Comuna 9,Ciudad Autónoma de Buenos Aires,471,53.0
Comuna 9,Ciudad Autónoma de Buenos Aires,471,155.0
Comuna 9,Ciudad Autónoma de Buenos Aires,472,15.0
Comuna 9,Ciudad Autónoma de Buenos Aires,472,67.0
Comuna 9,Ciudad Autónoma de Buenos Aires,472,265.0
Comuna 9,Ciudad Autónoma de Buenos Aires,472,17.0
Comuna 9,Ciudad Autónoma de Buenos Aires,472,19.0
Comuna 9,Ciudad Autónoma de Buenos Aires,472,105.0
Comuna 9,Ciudad Autónoma de Buenos Aires,472,124.0
Comuna 9,Ciudad Autónoma de Buenos Aires,473,287.0
Comuna 9,Ciudad Autónoma de Buenos Aires,474,35.0
Comuna 9,Ciudad Autónoma de Buenos Aires,475,35.0
Comuna 9,Ciudad Autónoma de Buenos Aires,475,11.0
Comuna 9,Ciudad Autónoma de Buenos Aires,475,65.0
Comuna 9,Ciudad Autónoma de Buenos Aires,475,68.0
Comuna 9,Ciudad Autónoma de Buenos Aires,475,10.0
Comuna 9,Ciudad Autónoma de Buenos Aires,475,17.0
Comuna 9,Ciudad Autónoma de Buenos Aires,475,112.0
Comuna 9,Ciudad Autónoma de Buenos Aires,475,88.0
Comuna 9,Ciudad Autónoma de Buenos Aires,475,27.0
Comuna 9,Ciudad Autónoma de Buenos Aires,475,56.0
Comuna 9,Ciudad Autónoma de Buenos Aires,475,31.0
Comuna 9,Ciudad Autónoma de Buenos Aires,476,46.0
Comuna 9,Ciudad Autónoma de Buenos Aires,476,20.0
Comuna 9,Ciudad Autónoma de Buenos Aires,476,56.0
Comuna 9,Ciudad Autónoma de Buenos Aires,477,27.0
Comuna 9,Ciudad Autónoma de Buenos Aires,477,14.0
Comuna 9,Ciudad Autónoma de Buenos Aires,477,150.0
Comuna 9,Ciudad Autónoma de Buenos Aires,477,54.0
Comuna 9,Ciudad Autónoma de Buenos Aires,477,29.0
Comuna 9,Ciudad Autónoma de Buenos Aires,477,240.0
Comuna 9,Ciudad Autónoma de Buenos Aires,477,307.0
Comuna 9,Ciudad Autónoma de Buenos Aires,477,26.0
Comuna 9,Ciudad Autónoma de Buenos Aires,477,41.0
Comuna 9,Ciudad Autónoma de Buenos Aires,477,79.0
Comuna 9,Ciudad Autónoma de Buenos Aires,479,43.0
Comuna 9,Ciudad Autónoma de Buenos Aires,492,1483.0
Comuna 9,Ciudad Autónoma de Buenos Aires,492,505.0
Comuna 9,Ciudad Autónoma de Buenos Aires,492,46.0
Comuna 9,Ciudad Autónoma de Buenos Aires,492,56.0
Comuna 9,Ciudad Autónoma de Buenos Aires,492,340.0
Comuna 9,Ciudad Autónoma de Buenos Aires,492,1109.0
Comuna 9,Ciudad Autónoma de Buenos Aires,530,95.0
Comuna 9,Ciudad Autónoma de Buenos Aires,530,593.0
Comuna 9,Ciudad Autónoma de Buenos Aires,551,94.0
Comuna 9,Ciudad Autónoma de Buenos Aires,551,8.0
Comuna 9,Ciudad Autónoma de Buenos Aires,561,249.0
Comuna 9,Ciudad Autónoma de Buenos Aires,561,569.0
Comuna 9,Ciudad Autónoma de Buenos Aires,561,421.0
Comuna 9,Ciudad Autónoma de Buenos Aires,561,28.0
Comuna 9,Ciudad Autónoma de Buenos Aires,561,72.0
Comuna 9,Ciudad Autónoma de Buenos Aires,562,831.0
Comuna 9,Ciudad Autónoma de Buenos Aires,562,580.0
Comuna 9,Ciudad Autónoma de Buenos Aires,641,243.0
Comuna 9,Ciudad Autónoma de Buenos Aires,662,35.0
Comuna 9,Ciudad Autónoma de Buenos Aires,681,109.0
Comuna 9,Ciudad Autónoma de Buenos Aires,682,25.0
Comuna 9,Ciudad Autónoma de Buenos Aires,682,55.0
Comuna 9,Ciudad Autónoma de Buenos Aires,691,34.0
Comuna 9,Ciudad Autónoma de Buenos Aires,692,88.0
Comuna 9,Ciudad Autónoma de Buenos Aires,702,31.0
Comuna 9,Ciudad Autónoma de Buenos Aires,702,56.0
Comuna 9,Ciudad Autónoma de Buenos Aires,711,69.0
Comuna 9,Ciudad Autónoma de Buenos Aires,711,102.0
Comuna 9,Ciudad Autónoma de Buenos Aires,711,90.0
Comuna 9,Ciudad Autónoma de Buenos Aires,712,60.0
Comuna 9,Ciudad Autónoma de Buenos Aires,722,12.0
Comuna 9,Ciudad Autónoma de Buenos Aires,750,39.0
Comuna 9,Ciudad Autónoma de Buenos Aires,801,148.0
Comuna 9,Ciudad Autónoma de Buenos Aires,812,2390.0
Comuna 9,Ciudad Autónoma de Buenos Aires,812,299.0
Comuna 9,Ciudad Autónoma de Buenos Aires,829,271.0
Comuna 9,Ciudad Autónoma de Buenos Aires,851,2084.0
Comuna 9,Ciudad Autónoma de Buenos Aires,852,609.0
Comuna 9,Ciudad Autónoma de Buenos Aires,854,9.0
Comuna 9,Ciudad Autónoma de Buenos Aires,862,27.0
Comuna 9,Ciudad Autónoma de Buenos Aires,862,114.0
Comuna 9,Ciudad Autónoma de Buenos Aires,863,64.0
Comuna 9,Ciudad Autónoma de Buenos Aires,870,256.0
Comuna 9,Ciudad Autónoma de Buenos Aires,920,28.0
Comuna 9,Ciudad Autónoma de Buenos Aires,920,208.0
Comuna 9,Ciudad Autónoma de Buenos Aires,931,172.0
Comuna 9,Ciudad Autónoma de Buenos Aires,931,21.0
Comuna 9,Ciudad Autónoma de Buenos Aires,931,16.0
Comuna 9,Ciudad Autónoma de Buenos Aires,949,783.0
Comuna 9,Ciudad Autónoma de Buenos Aires,949,288.0
Comuna 9,Ciudad Autónoma de Buenos Aires,951,29.0
Comuna 9,Ciudad Autónoma de Buenos Aires,952,13.0
Comuna 9,Ciudad Autónoma de Buenos Aires,952,5.0
Comuna 9,Ciudad Autónoma de Buenos Aires,960,41.0
Comuna 9,Ciudad Autónoma de Buenos Aires,960,54.0
Comuna 9,Ciudad Autónoma de Buenos Aires,960,63.0
Comuna 10,Ciudad Autónoma de Buenos Aires,107,91.0
Comuna 10,Ciudad Autónoma de Buenos Aires,107,169.0
Comuna 10,Ciudad Autónoma de Buenos Aires,107,88.0
Comuna 10,Ciudad Autónoma de Buenos Aires,107,27.0
Comuna 10,Ciudad Autónoma de Buenos Aires,107,326.0
Comuna 10,Ciudad Autónoma de Buenos Aires,131,11.0
Comuna 10,Ciudad Autónoma de Buenos Aires,131,116.0
Comuna 10,Ciudad Autónoma de Buenos Aires,131,152.0
Comuna 10,Ciudad Autónoma de Buenos Aires,139,98.0
Comuna 10,Ciudad Autónoma de Buenos Aires,139,17.0
Comuna 10,Ciudad Autónoma de Buenos Aires,139,505.0
Comuna 10,Ciudad Autónoma de Buenos Aires,141,183.0
Comuna 10,Ciudad Autónoma de Buenos Aires,141,1803.0
Comuna 10,Ciudad Autónoma de Buenos Aires,141,16.0
Comuna 10,Ciudad Autónoma de Buenos Aires,143,234.0
Comuna 10,Ciudad Autónoma de Buenos Aires,152,101.0
Comuna 10,Ciudad Autónoma de Buenos Aires,016,10.0
Comuna 10,Ciudad Autónoma de Buenos Aires,162,8.0
Comuna 10,Ciudad Autónoma de Buenos Aires,162,62.0
Comuna 10,Ciudad Autónoma de Buenos Aires,181,147.0
Comuna 10,Ciudad Autónoma de Buenos Aires,181,43.0
Comuna 10,Ciudad Autónoma de Buenos Aires,202,121.0
Comuna 10,Ciudad Autónoma de Buenos Aires,210,704.0
Comuna 10,Ciudad Autónoma de Buenos Aires,251,109.0
Comuna 10,Ciudad Autónoma de Buenos Aires,259,20.0
Comuna 10,Ciudad Autónoma de Buenos Aires,261,31.0
Comuna 10,Ciudad Autónoma de Buenos Aires,266,109.0
Comuna 10,Ciudad Autónoma de Buenos Aires,275,92.0
Comuna 10,Ciudad Autónoma de Buenos Aires,279,207.0
Comuna 10,Ciudad Autónoma de Buenos Aires,310,145.0
Comuna 10,Ciudad Autónoma de Buenos Aires,310,74.0
Comuna 10,Ciudad Autónoma de Buenos Aires,324,34.0
Comuna 10,Ciudad Autónoma de Buenos Aires,329,19.0
Comuna 10,Ciudad Autónoma de Buenos Aires,329,77.0
Comuna 10,Ciudad Autónoma de Buenos Aires,331,13.0
Comuna 10,Ciudad Autónoma de Buenos Aires,331,57.0
Comuna 10,Ciudad Autónoma de Buenos Aires,351,523.0
Comuna 10,Ciudad Autónoma de Buenos Aires,352,72.0
Comuna 10,Ciudad Autónoma de Buenos Aires,410,971.0
Comuna 10,Ciudad Autónoma de Buenos Aires,410,522.0
Comuna 10,Ciudad Autónoma de Buenos Aires,431,94.0
Comuna 10,Ciudad Autónoma de Buenos Aires,432,272.0
Comuna 10,Ciudad Autónoma de Buenos Aires,432,348.0
Comuna 10,Ciudad Autónoma de Buenos Aires,432,36.0
Comuna 10,Ciudad Autónoma de Buenos Aires,432,257.0
Comuna 10,Ciudad Autónoma de Buenos Aires,433,131.0
Comuna 10,Ciudad Autónoma de Buenos Aires,451,283.0
Comuna 10,Ciudad Autónoma de Buenos Aires,451,86.0
Comuna 10,Ciudad Autónoma de Buenos Aires,451,35.0
Comuna 10,Ciudad Autónoma de Buenos Aires,451,7.0
Comuna 10,Ciudad Autónoma de Buenos Aires,452,76.0
Comuna 10,Ciudad Autónoma de Buenos Aires,452,7.0
Comuna 10,Ciudad Autónoma de Buenos Aires,452,57.0
Comuna 10,Ciudad Autónoma de Buenos Aires,452,114.0
Comuna 10,Ciudad Autónoma de Buenos Aires,453,212.0
Comuna 10,Ciudad Autónoma de Buenos Aires,453,67.0
Comuna 10,Ciudad Autónoma de Buenos Aires,453,78.0
Comuna 10,Ciudad Autónoma de Buenos Aires,454,49.0
Comuna 10,Ciudad Autónoma de Buenos Aires,454,2.0
Comuna 10,Ciudad Autónoma de Buenos Aires,461,8.0
Comuna 10,Ciudad Autónoma de Buenos Aires,461,32.0
Comuna 10,Ciudad Autónoma de Buenos Aires,463,38.0
Comuna 10,Ciudad Autónoma de Buenos Aires,463,21.0
Comuna 10,Ciudad Autónoma de Buenos Aires,463,10.0
Comuna 10,Ciudad Autónoma de Buenos Aires,463,68.0
Comuna 10,Ciudad Autónoma de Buenos Aires,463,161.0
Comuna 10,Ciudad Autónoma de Buenos Aires,464,179.0
Comuna 10,Ciudad Autónoma de Buenos Aires,464,35.0
Comuna 10,Ciudad Autónoma de Buenos Aires,464,102.0
Comuna 10,Ciudad Autónoma de Buenos Aires,464,760.0
Comuna 10,Ciudad Autónoma de Buenos Aires,464,58.0
Comuna 10,Ciudad Autónoma de Buenos Aires,464,19.0
Comuna 10,Ciudad Autónoma de Buenos Aires,464,54.0
Comuna 10,Ciudad Autónoma de Buenos Aires,464,322.0
Comuna 10,Ciudad Autónoma de Buenos Aires,464,179.0
Comuna 10,Ciudad Autónoma de Buenos Aires,464,36.0
Comuna 10,Ciudad Autónoma de Buenos Aires,464,39.0
Comuna 10,Ciudad Autónoma de Buenos Aires,464,54.0
Comuna 10,Ciudad Autónoma de Buenos Aires,464,62.0
Comuna 10,Ciudad Autónoma de Buenos Aires,464,53.0
Comuna 10,Ciudad Autónoma de Buenos Aires,464,45.0
Comuna 10,Ciudad Autónoma de Buenos Aires,464,36.0
Comuna 10,Ciudad Autónoma de Buenos Aires,465,182.0
Comuna 10,Ciudad Autónoma de Buenos Aires,465,30.0
Comuna 10,Ciudad Autónoma de Buenos Aires,465,53.0
Comuna 10,Ciudad Autónoma de Buenos Aires,465,92.0
Comuna 10,Ciudad Autónoma de Buenos Aires,465,44.0
Comuna 10,Ciudad Autónoma de Buenos Aires,465,50.0
Comuna 10,Ciudad Autónoma de Buenos Aires,466,48.0
Comuna 10,Ciudad Autónoma de Buenos Aires,466,90.0
Comuna 10,Ciudad Autónoma de Buenos Aires,466,83.0
Comuna 10,Ciudad Autónoma de Buenos Aires,466,26.0
Comuna 10,Ciudad Autónoma de Buenos Aires,466,60.0
Comuna 10,Ciudad Autónoma de Buenos Aires,466,20.0
Comuna 10,Ciudad Autónoma de Buenos Aires,469,297.0
Comuna 10,Ciudad Autónoma de Buenos Aires,471,358.0
Comuna 10,Ciudad Autónoma de Buenos Aires,471,524.0
Comuna 10,Ciudad Autónoma de Buenos Aires,471,51.0
Comuna 10,Ciudad Autónoma de Buenos Aires,471,55.0
Comuna 10,Ciudad Autónoma de Buenos Aires,472,36.0
Comuna 10,Ciudad Autónoma de Buenos Aires,472,37.0
Comuna 10,Ciudad Autónoma de Buenos Aires,472,51.0
Comuna 10,Ciudad Autónoma de Buenos Aires,472,24.0
Comuna 10,Ciudad Autónoma de Buenos Aires,472,22.0
Comuna 10,Ciudad Autónoma de Buenos Aires,472,16.0
Comuna 10,Ciudad Autónoma de Buenos Aires,472,168.0
Comuna 10,Ciudad Autónoma de Buenos Aires,472,80.0
Comuna 10,Ciudad Autónoma de Buenos Aires,473,142.0
Comuna 10,Ciudad Autónoma de Buenos Aires,474,105.0
Comuna 10,Ciudad Autónoma de Buenos Aires,475,13.0
Comuna 10,Ciudad Autónoma de Buenos Aires,475,72.0
Comuna 10,Ciudad Autónoma de Buenos Aires,475,46.0
Comuna 10,Ciudad Autónoma de Buenos Aires,475,227.0
Comuna 10,Ciudad Autónoma de Buenos Aires,475,69.0
Comuna 10,Ciudad Autónoma de Buenos Aires,475,63.0
Comuna 10,Ciudad Autónoma de Buenos Aires,475,25.0
Comuna 10,Ciudad Autónoma de Buenos Aires,475,35.0
Comuna 10,Ciudad Autónoma de Buenos Aires,476,59.0
Comuna 10,Ciudad Autónoma de Buenos Aires,476,42.0
Comuna 10,Ciudad Autónoma de Buenos Aires,477,72.0
Comuna 10,Ciudad Autónoma de Buenos Aires,477,21.0
Comuna 10,Ciudad Autónoma de Buenos Aires,477,399.0
Comuna 10,Ciudad Autónoma de Buenos Aires,477,53.0
Comuna 10,Ciudad Autónoma de Buenos Aires,477,211.0
Comuna 10,Ciudad Autónoma de Buenos Aires,477,166.0
Comuna 10,Ciudad Autónoma de Buenos Aires,477,155.0
Comuna 10,Ciudad Autónoma de Buenos Aires,477,30.0
Comuna 10,Ciudad Autónoma de Buenos Aires,477,21.0
Comuna 10,Ciudad Autónoma de Buenos Aires,477,28.0
Comuna 10,Ciudad Autónoma de Buenos Aires,477,63.0
Comuna 10,Ciudad Autónoma de Buenos Aires,477,105.0
Comuna 10,Ciudad Autónoma de Buenos Aires,477,13.0
Comuna 10,Ciudad Autónoma de Buenos Aires,478,7.0
Comuna 10,Ciudad Autónoma de Buenos Aires,479,15.0
Comuna 10,Ciudad Autónoma de Buenos Aires,492,406.0
Comuna 10,Ciudad Autónoma de Buenos Aires,492,24.0
Comuna 10,Ciudad Autónoma de Buenos Aires,492,37.0
Comuna 10,Ciudad Autónoma de Buenos Aires,492,125.0
Comuna 10,Ciudad Autónoma de Buenos Aires,492,420.0
Comuna 10,Ciudad Autónoma de Buenos Aires,521,134.0
Comuna 10,Ciudad Autónoma de Buenos Aires,524,96.0
Comuna 10,Ciudad Autónoma de Buenos Aires,551,54.0
Comuna 10,Ciudad Autónoma de Buenos Aires,561,230.0
Comuna 10,Ciudad Autónoma de Buenos Aires,561,55.0
Comuna 10,Ciudad Autónoma de Buenos Aires,561,434.0
Comuna 10,Ciudad Autónoma de Buenos Aires,561,38.0
Comuna 10,Ciudad Autónoma de Buenos Aires,561,87.0
Comuna 10,Ciudad Autónoma de Buenos Aires,681,28.0
Comuna 10,Ciudad Autónoma de Buenos Aires,681,194.0
Comuna 10,Ciudad Autónoma de Buenos Aires,682,77.0
Comuna 10,Ciudad Autónoma de Buenos Aires,682,21.0
Comuna 10,Ciudad Autónoma de Buenos Aires,682,111.0
Comuna 10,Ciudad Autónoma de Buenos Aires,691,23.0
Comuna 10,Ciudad Autónoma de Buenos Aires,692,99.0
Comuna 10,Ciudad Autónoma de Buenos Aires,702,16.0
Comuna 10,Ciudad Autónoma de Buenos Aires,702,37.0
Comuna 10,Ciudad Autónoma de Buenos Aires,702,207.0
Comuna 10,Ciudad Autónoma de Buenos Aires,711,62.0
Comuna 10,Ciudad Autónoma de Buenos Aires,711,59.0
Comuna 10,Ciudad Autónoma de Buenos Aires,711,107.0
Comuna 10,Ciudad Autónoma de Buenos Aires,773,36.0
Comuna 10,Ciudad Autónoma de Buenos Aires,791,50.0
Comuna 10,Ciudad Autónoma de Buenos Aires,801,107.0
Comuna 10,Ciudad Autónoma de Buenos Aires,801,4040.0
Comuna 10,Ciudad Autónoma de Buenos Aires,812,2072.0
Comuna 10,Ciudad Autónoma de Buenos Aires,812,58.0
Comuna 10,Ciudad Autónoma de Buenos Aires,813,118.0
Comuna 10,Ciudad Autónoma de Buenos Aires,821,11.0
Comuna 10,Ciudad Autónoma de Buenos Aires,829,829.0
Comuna 10,Ciudad Autónoma de Buenos Aires,829,354.0
Comuna 10,Ciudad Autónoma de Buenos Aires,851,1070.0
Comuna 10,Ciudad Autónoma de Buenos Aires,852,462.0
Comuna 10,Ciudad Autónoma de Buenos Aires,852,327.0
Comuna 10,Ciudad Autónoma de Buenos Aires,854,31.0
Comuna 10,Ciudad Autónoma de Buenos Aires,862,22.0
